id,schema_version,status,source_id,entity_id,kind,language,name,script,source_locator,valid_from,valid_to
ALS-0CE626724AB153E8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-116078,official_variant,fr,Ksar-Saïd II,Latn,ADM4 row / research sector code 116078; dated ADM3 parent 1160,,
ALS-0CE852C6C24B5E2B,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2121,official_variant,fr,Sidi Ismail,Latn,January 2024 workbook row: governorate 21; municipality code 2121,,
ALS-0CE8FD1E099553FD,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1761559,official_variant,fr,Ousja,Latn,ADM4 row / research sector code 1761559; dated ADM3 parent 1761,,
ALS-0CFA588DF6FF5259,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33601212,official_variant,fr,Oued Guellat,Latn,ADM4 row / research sector code 33601212; dated ADM3 parent 3360,,
ALS-0CFBCCA5D5715E4A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1359255,official_variant,fr,Sidi Rezig (2),Latn,ADM4 row / research sector code 1359255; dated ADM3 parent 1359,,
ALS-0D0686395C705F7D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1253176,official_variant,fr,Enkhilet,Latn,ADM4 row / research sector code 1253176; dated ADM3 parent 1253,,
ALS-0D0AF3D40C6E5D49,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2451865,official_variant,fr,El Jouii,Latn,ADM4 row / research sector code 2451865; dated ADM3 parent 2451,,
ALS-0D3124E0C8F05467,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1653450,official_variant,fr,Boucha,Latn,ADM4 row / research sector code 1653450; dated ADM3 parent 1653,,
ALS-0D68ECEBE47E5DA8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42581515,official_variant,fr,El Ayoun,Latn,ADM4 row / research sector code 42581515; dated ADM3 parent 4258,,
ALS-0D97AB66064B582B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115850,official_variant,fr,El Manar,Latn,ADM4 row / research sector code 115850; dated ADM3 parent 1158,,
ALS-0DA8933B689A5E84,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6113,official_variant,fr,Moularès,Latn,January 2024 workbook row: governorate 61; municipality code 6113,,
ALS-0DB730E7CA5B590A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32521060,official_variant,fr,Menzel Khair,Latn,ADM4 row / research sector code 32521060; dated ADM3 parent 3252,,
ALS-0DC35B4993CD53DB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1558372,official_variant,fr,Dar Allouch,Latn,ADM4 row / research sector code 1558372; dated ADM3 parent 1558,,
ALS-0DDA5195E8FC5F81,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1161134,official_variant,fr,CIté des Martyrs,Latn,ADM4 row / research sector code 1161134; dated ADM3 parent 1161,,
ALS-0DE357D155505451,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-QADA-617FF49113A5,transliteration,en,Umm al-Basatin,Latn,"Regulation No. 46 of 2000, Article 4; Qada أم البساتين clause under Liwa ناعور",,
ALS-0DF3B6C393945E2C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53551898,official_variant,fr,El Ghordhab,Latn,ADM4 row / research sector code 53551898; dated ADM3 parent 5355,,
ALS-0E0A04DDB2445ADC,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-46C51EE904F4,transliteration,en,Qasabat Madaba,Latn,"Regulation No. 46 of 2000, Article 12; Liwa قصبة مادبا clause",,
ALS-0E34B521D6D75166,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43611661,official_variant,fr,Ksar El Hammam Est,Latn,ADM4 row / research sector code 43611661; dated ADM3 parent 4361,,
ALS-0E5948E980145772,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3426,official_variant,fr,Kerkennah,Latn,January 2024 workbook row: governorate 34; municipality code 3426,,
ALS-0E7B89B752B2523F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1653447,official_variant,fr,Smenja,Latn,ADM4 row / research sector code 1653447; dated ADM3 parent 1653,,
ALS-0EE92BF382385D41,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41551402,official_variant,fr,Mâarouf,Latn,ADM4 row / research sector code 41551402; dated ADM3 parent 4155,,
ALS-0F11CB6953A65FC7,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-B95D26E1207F,official_variant,fr,Hammamet,Latn,ADM3 row / dated 264-delegation research code 1566,,
ALS-0F27E627E23D59C9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-CEF958458571,official_variant,fr,Carthage,Latn,ADM3 row / dated 264-delegation research code 1151,,
ALS-0F4F5B8C9BF85B00,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1412,official_variant,fr,Denden,Latn,January 2024 workbook row: governorate 14; municipality code 1412,,
ALS-0F697E3C2CB6504A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33521141,official_variant,fr,El Houes,Latn,ADM4 row / research sector code 33521141; dated ADM3 parent 3352,,
ALS-0F7BEBB5F5C05420,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1523,official_variant,fr,Hammam El Guezaz,Latn,January 2024 workbook row: governorate 15; municipality code 1523,,
ALS-0F8EDAA773325059,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-4991A65209CA,transliteration,en,Southern Shunah,Latn,"Regulation No. 46 of 2000, Article 6; Liwa الشونة الجنوبية clause",,
ALS-0FE00CA50CEB5C17,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1170144,official_variant,fr,El Bouhaïra,Latn,ADM4 row / research sector code 1170144; dated ADM3 parent 1170,,
ALS-0FE14634AA575F0D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2152591,official_variant,fr,Sidi Fredj,Latn,ADM4 row / research sector code 2152591; dated ADM3 parent 2152,,
ALS-0FF4EB38BE4650A5,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2453879,official_variant,fr,Fatis,Latn,ADM4 row / research sector code 2453879; dated ADM3 parent 2453,,
ALS-10099CC04B8D5269,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-GOVERNORATE-95F2BA8F63F9,transliteration,en,Ajloun,Latn,"Regulation No. 46 of 2000, Article 2 and Article 14",,
ALS-1012DC2B2A5851D5,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-05E0AB3C372D,official_variant,fr,Es-Sers,Latn,ADM3 row / dated 264-delegation research code 2361,,
ALS-103ECAE4B0695CA6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2458916,official_variant,fr,El Jamilet,Latn,ADM4 row / research sector code 2458916; dated ADM3 parent 2458,,
ALS-10AE31A5B9065161,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33601208,official_variant,fr,Oued Béja Sud,Latn,ADM4 row / research sector code 33601208; dated ADM3 parent 3360,,
ALS-10FBB85CC48E5D65,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34631318,official_variant,fr,Sidi Dhaher,Latn,ADM4 row / research sector code 34631318; dated ADM3 parent 3463,,
ALS-1106EED9FAD758C4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2454888,official_variant,fr,El Ahouez Sud,Latn,ADM4 row / research sector code 2454888; dated ADM3 parent 2454,,
ALS-110CE4C428F350B9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1754506,official_variant,fr,Sehabna,Latn,ADM4 row / research sector code 1754506; dated ADM3 parent 1754,,
ALS-112F051CD6C557CB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34511231,official_variant,fr,15 Nov,Latn,ADM4 row / research sector code 34511231; dated ADM3 parent 3451,,
ALS-1185515677215735,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1254187,official_variant,fr,Ennahli,Latn,ADM4 row / research sector code 1254187; dated ADM3 parent 1254,,
ALS-118F6158760C5EC0,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-022EF53C1970,transliteration,en,Qasabat Ajloun,Latn,"Regulation No. 46 of 2000, Article 14; Liwa قصبة عجلون clause",,
ALS-11F6923EE4495983,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1556365,official_variant,fr,Korchine,Latn,ADM4 row / research sector code 1556365; dated ADM3 parent 1556,,
ALS-120FF94C47905C5E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61541943,official_variant,fr,Kef Derbi,Latn,ADM4 row / research sector code 61541943; dated ADM3 parent 6154,,
ALS-1219C4603ECE51DC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2257746,official_variant,fr,El Mâaden,Latn,ADM4 row / research sector code 2257746; dated ADM3 parent 2257,,
ALS-1252FC231E035E51,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3429,official_variant,fr,Bir Ali Nord,Latn,January 2024 workbook row: governorate 34; municipality code 3429,,
ALS-1262596655255864,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1755511,official_variant,fr,Essemman,Latn,ADM4 row / research sector code 1755511; dated ADM3 parent 1755,,
ALS-1279291760AB5BEC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1552334,official_variant,fr,Dar Chaabane,Latn,ADM4 row / research sector code 1552334; dated ADM3 parent 1552,,
ALS-1280F27FEB3E5388,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32511053,official_variant,fr,Er-Rbat,Latn,ADM4 row / research sector code 32511053; dated ADM3 parent 3251,,
ALS-12824AE94F6C5CBF,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42561507,official_variant,fr,Brahim Ezzahhar,Latn,ADM4 row / research sector code 42561507; dated ADM3 parent 4256,,
ALS-1294610CBE4657A5,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-46D8F9A49020,official_variant,fr,Echrarda,Latn,ADM3 row / dated 264-delegation research code 4160,,
ALS-12B72B4C4C495C5F,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1531,official_variant,fr,Zaouiet Djedidi,Latn,January 2024 workbook row: governorate 15; municipality code 1531,,
ALS-12CC06CD9B33503A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51591738,official_variant,fr,Heddaj,Latn,ADM4 row / research sector code 51591738; dated ADM3 parent 5159,,
ALS-12ED6E7E15A954BF,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2254714,official_variant,fr,Nadhour,Latn,ADM4 row / research sector code 2254714; dated ADM3 parent 2254,,
ALS-12F25CDC346E597E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2456898,official_variant,fr,Bourouis Sud,Latn,ADM4 row / research sector code 2456898; dated ADM3 parent 2456,,
ALS-1304AF873942525E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32599999,official_variant,fr,Bekalta Est,Latn,ADM4 row / research sector code 32599999; dated ADM3 parent 3259,,
ALS-131ADE7C8DFE528A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43551617,official_variant,fr,Rahal,Latn,ADM4 row / research sector code 43551617; dated ADM3 parent 4355,,
ALS-1351CDF2D0A3522D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1760552,official_variant,fr,El Houidh,Latn,ADM4 row / research sector code 1760552; dated ADM3 parent 1760,,
ALS-1370BFD8BB0652F3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-62522007,official_variant,fr,Dghoumès,Latn,ADM4 row / research sector code 62522007; dated ADM3 parent 6252,,
ALS-138B44451DC35796,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3124,official_variant,fr,Kalâa Seghira,Latn,January 2024 workbook row: governorate 31; municipality code 3124,,
ALS-138DF5590CA15780,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43581641,official_variant,fr,Ennasr,Latn,ADM4 row / research sector code 43581641; dated ADM3 parent 4358,,
ALS-13A0873F69935916,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52571829,official_variant,fr,El Mahboubine,Latn,ADM4 row / research sector code 52571829; dated ADM3 parent 5257,,
ALS-13B321C628905141,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51571730,official_variant,fr,Bechima El Kalb,Latn,ADM4 row / research sector code 51571730; dated ADM3 parent 5157,,
ALS-13C6EFE8EEA253C7,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1252170,official_variant,fr,El Bessatine,Latn,ADM4 row / research sector code 1252170; dated ADM3 parent 1252,,
ALS-13D7985A3A2B5AF8,2.0.0,current,SRC-UNESCO-WHC-JO-1721,ENT-JO-SITE-CBB3CDB0CBFC,english,en,Umm Al-Jimāl,Latn,"Property 1721; description, inscription metadata, and coordinates",,
ALS-13D85B0AD9F1567C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-5B401B5FE360,official_variant,fr,Gabes Sud,Latn,ADM3 row / dated 264-delegation research code 5153,,
ALS-13E1BD98B27950A6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-8CCC58460F99,official_variant,fr,El Mida,Latn,ADM3 row / dated 264-delegation research code 1556,,
ALS-13FCC42106DD5EC1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2157650,official_variant,fr,Es-Slouguia,Latn,ADM4 row / research sector code 2157650; dated ADM3 parent 2157,,
ALS-140F2C4428AB5B50,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1361263,official_variant,fr,El Hidhab,Latn,ADM4 row / research sector code 1361263; dated ADM3 parent 1361,,
ALS-141FBF2F6C725674,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33541164,official_variant,fr,El Gradha Ouest,Latn,ADM4 row / research sector code 33541164; dated ADM3 parent 3354,,
ALS-14248A1958B05297,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52561826,official_variant,fr,Mellita,Latn,ADM4 row / research sector code 52561826; dated ADM3 parent 5256,,
ALS-142569B50FB85CF4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52581834,official_variant,fr,Ajim,Latn,ADM4 row / research sector code 52581834; dated ADM3 parent 5258,,
ALS-142A70A505EF552B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42521474,official_variant,fr,Boulhijet,Latn,ADM4 row / research sector code 42521474; dated ADM3 parent 4252,,
ALS-14532702DB395960,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2154629,official_variant,fr,Dehiret,Latn,ADM4 row / research sector code 2154629; dated ADM3 parent 2154,,
ALS-14589E029F5F557A,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1724,official_variant,fr,Utique,Latn,January 2024 workbook row: governorate 17; municipality code 1724,,
ALS-145B02C771105339,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1256196,official_variant,fr,18 Janvier,Latn,ADM4 row / research sector code 1256196; dated ADM3 parent 1256,,
ALS-145C0D62D4FA5307,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4111,official_variant,fr,Kairouan,Latn,January 2024 workbook row: governorate 41; municipality code 4111,,
ALS-14E99122DCB8591C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32541069,official_variant,fr,Menzel Hayet,Latn,ADM4 row / research sector code 32541069; dated ADM3 parent 3254,,
ALS-1504BD34EA385B47,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2256733,official_variant,fr,El Gouaïdia,Latn,ADM4 row / research sector code 2256733; dated ADM3 parent 2256,,
ALS-150F1159045852B5,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33541165,official_variant,fr,El Gradha Est,Latn,ADM4 row / research sector code 33541165; dated ADM3 parent 3354,,
ALS-15164729835F5FD8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61521924,official_variant,fr,Menzel Gamoudi,Latn,ADM4 row / research sector code 61521924; dated ADM3 parent 6152,,
ALS-152BAEF62F7654CD,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43551610,official_variant,fr,Bir El Hafey,Latn,ADM4 row / research sector code 43551610; dated ADM3 parent 4355,,
ALS-152C74D7416B5456,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43531594,official_variant,fr,Jilma Est,Latn,ADM4 row / research sector code 43531594; dated ADM3 parent 4353,,
ALS-15329D56C20158E6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52581837,official_variant,fr,Guellala,Latn,ADM4 row / research sector code 52581837; dated ADM3 parent 5258,,
ALS-15727FBB71245598,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1561391,official_variant,fr,Soliman,Latn,ADM4 row / research sector code 1561391; dated ADM3 parent 1561,,
ALS-157472019CED513B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-55B6CFADA185,official_variant,fr,Metlaoui,Latn,ADM3 row / dated 264-delegation research code 6157,,
ALS-15834F8CFC0F5BCC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61541937,official_variant,fr,Sidi Ahmed Zarrouk,Latn,ADM4 row / research sector code 61541937; dated ADM3 parent 6154,,
ALS-15D474B869C35023,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6117,official_variant,fr,Guetar,Latn,January 2024 workbook row: governorate 61; municipality code 6117,,
ALS-15D9656F77A851E1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52521773,official_variant,fr,Nouvelle Amra,Latn,ADM4 row / research sector code 52521773; dated ADM3 parent 5252,,
ALS-1614A3B004DC5CB4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41531382,official_variant,fr,Errouisset,Latn,ADM4 row / research sector code 41531382; dated ADM3 parent 4153,,
ALS-161F4D494F5E5E32,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2251682,official_variant,fr,El Malga,Latn,ADM4 row / research sector code 2251682; dated ADM3 parent 2251,,
ALS-162D29D431015563,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2451866,official_variant,fr,El Khalsa,Latn,ADM4 row / research sector code 2451866; dated ADM3 parent 2451,,
ALS-164DB55B87745021,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34521238,official_variant,fr,Merkez Chaker,Latn,ADM4 row / research sector code 34521238; dated ADM3 parent 3452,,
ALS-16B6420549A458B0,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-25551A4A8808,official_variant,fr,Korba,Latn,ADM3 row / dated 264-delegation research code 1554,,
ALS-16B84F4A783256FE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42601535,official_variant,fr,Tbaga,Latn,ADM4 row / research sector code 42601535; dated ADM3 parent 4260,,
ALS-16C55C32E5EE5741,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61561956,official_variant,fr,Tabdit,Latn,ADM4 row / research sector code 61561956; dated ADM3 parent 6156,,
ALS-16CF6DBF420250A3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33571186,official_variant,fr,El Aïtha,Latn,ADM4 row / research sector code 33571186; dated ADM3 parent 3357,,
ALS-16DE22D508F75BB3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1351208,official_variant,fr,Cité Ibn Arafa,Latn,ADM4 row / research sector code 1351208; dated ADM3 parent 1351,,
ALS-16E3479E2A655624,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-A8FC78D96A53,official_variant,fr,Borj Amri,Latn,ADM3 row / dated 264-delegation research code 1455,,
ALS-171616A51C5B5507,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-63562062,official_variant,fr,Gharib,Latn,ADM4 row / research sector code 63562062; dated ADM3 parent 6356,,
ALS-171976EEDFD158E1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-1F3317733151,official_variant,fr,Sidi Hassine,Latn,ADM3 row / dated 264-delegation research code 1164,,
ALS-173FE5F5C0AB5AFC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1654460,official_variant,fr,Bent Saïdane,Latn,ADM4 row / research sector code 1654460; dated ADM3 parent 1654,,
ALS-1746042F3BD85657,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42611546,official_variant,fr,El Meziraa,Latn,ADM4 row / research sector code 42611546; dated ADM3 parent 4261,,
ALS-176AF19B92895B81,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2458922,official_variant,fr,El Hamaïma,Latn,ADM4 row / research sector code 2458922; dated ADM3 parent 2458,,
ALS-177008D78CB356B3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34581282,official_variant,fr,El Ajengna,Latn,ADM4 row / research sector code 34581282; dated ADM3 parent 3458,,
ALS-17AF3662DA565E98,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4313,official_variant,fr,Cebalet,Latn,January 2024 workbook row: governorate 43; municipality code 4313,,
ALS-17CF61A9AC1A58E8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-E3E9C5077EA4,official_variant,fr,El Ksour,Latn,ADM3 row / dated 264-delegation research code 2359,,
ALS-17D6EAB0BC135B31,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33551167,official_variant,fr,Hebira,Latn,ADM4 row / research sector code 33551167; dated ADM3 parent 3355,,
ALS-17E64979B1445E2A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1164130,official_variant,fr,Meghiret Inzel,Latn,ADM4 row / research sector code 1164130; dated ADM3 parent 1164,,
ALS-17E84A49B924549D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2458919,official_variant,fr,El Messahla,Latn,ADM4 row / research sector code 2458919; dated ADM3 parent 2458,,
ALS-17ED66605C475FE8,2.0.0,current,SRC-JO-REGULATION-29-2024,ENT-JO-LIWA-F2EA096D9CDA,transliteration,en,Mi'rad,Latn,Regulation No. 29 of 2024; replacement clause creating or promoting Liwa المعراض,,
ALS-17EF58943FC95F8B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61571963,official_variant,fr,Thalja,Latn,ADM4 row / research sector code 61571963; dated ADM3 parent 6157,,
ALS-1808FA41DFD65C5A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-63512029,official_variant,fr,Jemna Sud,Latn,ADM4 row / research sector code 63512029; dated ADM3 parent 6351,,
ALS-1824143E22C05769,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41571424,official_variant,fr,El Guettar,Latn,ADM4 row / research sector code 41571424; dated ADM3 parent 4157,,
ALS-18393694DDA25D08,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42581517,official_variant,fr,El Brek,Latn,ADM4 row / research sector code 42581517; dated ADM3 parent 4258,,
ALS-1839E7ED9D8D5A16,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2460934,official_variant,fr,Banlieue Bargou,Latn,ADM4 row / research sector code 2460934; dated ADM3 parent 2460,,
ALS-186FA2BA00085533,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31641028,official_variant,fr,Ettouara Nord,Latn,ADM4 row / research sector code 31641028; dated ADM3 parent 3164,,
ALS-1878AFBE836358F2,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2154621,official_variant,fr,Bellif,Latn,ADM4 row / research sector code 2154621; dated ADM3 parent 2154,,
ALS-187F0064ACFF55A4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2460936,official_variant,fr,Sidi Saïd,Latn,ADM4 row / research sector code 2460936; dated ADM3 parent 2460,,
ALS-1885E4363D595A1C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1758538,official_variant,fr,En-Najah (1),Latn,ADM4 row / research sector code 1758538; dated ADM3 parent 1758,,
ALS-1894256155CF5E7B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61591975,official_variant,fr,Es-Saket,Latn,ADM4 row / research sector code 61591975; dated ADM3 parent 6159,,
ALS-18979A0371C45C0D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2455894,official_variant,fr,Hammam Biadha Sud,Latn,ADM4 row / research sector code 2455894; dated ADM3 parent 2455,,
