id,schema_version,status,source_id,child_id,confidence,notes,parent_id,relationship_type,source_locator,valid_from,valid_to,verification_status
REL-075F1049C0235297,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53571909,high,,ENT-TN-DELEGATION-4A4ADB1F39D5,administrative_parent,ADM4 row / research sector code 53571909; dated ADM3 parent 5357,,,verified
REL-076D31A3526C5139,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2112,high,,ENT-TN-GOVERNORATE-EA2D44B4F25E,administrative_parent,January 2024 workbook row: governorate 21; municipality code 2112,,,verified
REL-07712A18A220588B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1152117,high,,ENT-TN-DELEGATION-CC12560912DD,administrative_parent,ADM4 row / research sector code 1152117; dated ADM3 parent 1152,,,verified
REL-077B2773844550D4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43621675,high,,ENT-TN-DELEGATION-E45902371203,administrative_parent,ADM4 row / research sector code 43621675; dated ADM3 parent 4362,,,verified
REL-078BF5DD166C500E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115850,high,,ENT-TN-DELEGATION-B426671C7506,administrative_parent,ADM4 row / research sector code 115850; dated ADM3 parent 1158,,,verified
REL-07B353EF84575B94,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-F68992D7EA16,high,,ENT-TN-GOVERNORATE-DB8D5C457676,administrative_parent,ADM3 row / dated 264-delegation research code 1156,,,verified
REL-07C216C8F1A65311,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31651048,high,,ENT-TN-DELEGATION-E8F02D6B4EF9,administrative_parent,ADM4 row / research sector code 31651048; dated ADM3 parent 3165,,,verified
REL-07C50FA259D958E3,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2415,high,,ENT-TN-GOVERNORATE-A460B4F223EB,administrative_parent,January 2024 workbook row: governorate 24; municipality code 2415,,,verified
REL-07D725C7787FA7C8,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-D78135193316,high,Current legal catalogue relation only; no effective-control inference.,ENT-LY-COUNTRY,administrative_parent,municipalities catalogue entry position 43: القواليش,,,source_verified
REL-07E898094CE259A4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34539999,high,,ENT-TN-DELEGATION-EA875BA2BFE0,administrative_parent,ADM4 row / research sector code 34539999; dated ADM3 parent 3453,,,verified
REL-07EBE2EF0C005CD3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2359840,high,,ENT-TN-DELEGATION-E3E9C5077EA4,administrative_parent,ADM4 row / research sector code 2359840; dated ADM3 parent 2359,,,verified
REL-07ED44A27A9C5D4F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2360844,high,,ENT-TN-DELEGATION-0AAD4BD027D5,administrative_parent,ADM4 row / research sector code 2360844; dated ADM3 parent 2360,,,verified
REL-07F1EC954D025556,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-1722,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-28A3B2254932,boundary_intersects,"sector evidence rows: 1764572,1764573,1764576",,,source_verified
REL-07FED9AAE4A35E6B,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4217,high,,ENT-TN-GOVERNORATE-36E4260B310C,administrative_parent,January 2024 workbook row: governorate 42; municipality code 4217,,,verified
REL-0827F0BFFF265727,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32551077,high,,ENT-TN-DELEGATION-00EC6583A4A3,administrative_parent,ADM4 row / research sector code 32551077; dated ADM3 parent 3255,,,verified
REL-08334BEA88E85447,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52521774,high,,ENT-TN-DELEGATION-B117D836FA70,administrative_parent,ADM4 row / research sector code 52521774; dated ADM3 parent 5252,,,verified
REL-08519715F8CC5F0A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-14549999,high,,ENT-TN-DELEGATION-3DDA099AD6C7,administrative_parent,ADM4 row / research sector code 14549999; dated ADM3 parent 1454,,,verified
REL-08755C4ADF9753B9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32631123,high,,ENT-TN-DELEGATION-7F9EBE1F4EA1,administrative_parent,ADM4 row / research sector code 32631123; dated ADM3 parent 3263,,,verified
REL-08938F5954715C5E,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-1313,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-A6449AC11294,boundary_intersects,"sector evidence rows: 1354224,1354225,1354226,1354227,1354228,1354229",,,source_verified
REL-0897365A1BF95BCB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-116082,high,,ENT-TN-DELEGATION-93C5837DFCBF,administrative_parent,ADM4 row / research sector code 116082; dated ADM3 parent 1160,,,verified
REL-08B64A990C1850F9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-116836,high,,ENT-TN-DELEGATION-3178EC239E79,administrative_parent,ADM4 row / research sector code 116836; dated ADM3 parent 1168,,,verified
REL-08E9FA3CC37257C4,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5213,high,,ENT-TN-GOVERNORATE-902616FE3988,administrative_parent,January 2024 workbook row: governorate 52; municipality code 5213,,,verified
REL-08F3EA2E69175F2B,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2321,high,,ENT-TN-GOVERNORATE-0D738EAC753C,administrative_parent,January 2024 workbook row: governorate 23; municipality code 2321,,,verified
REL-08F67B7AAEC25ED5,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61601979,high,,ENT-TN-DELEGATION-434F19B638E3,administrative_parent,ADM4 row / research sector code 61601979; dated ADM3 parent 6160,,,verified
REL-090282FBEF665775,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115927,high,,ENT-TN-DELEGATION-0B11B353C556,administrative_parent,ADM4 row / research sector code 115927; dated ADM3 parent 1159,,,verified
REL-095BD3B7F2225565,2.0.0,current,SRC-UNESCO-WHC-TN-2026,ENT-TN-SITE-AMPHITHEATRE-EL-JEM,high,,ENT-TN-MUNICIPALITY-3318,located_in,World Heritage property 38,,,verified
REL-09642CCD65515143,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1453295,high,,ENT-TN-DELEGATION-9F59B0DA797D,administrative_parent,ADM4 row / research sector code 1453295; dated ADM3 parent 1453,,,verified
REL-0999930D68665FEC,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-4225,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-5D62B4C8161F,boundary_intersects,"sector evidence rows: 42551492,42551494,42551495,42551496,42551497,42551498",,,source_verified
REL-09AFE6A322655586,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61611989,high,,ENT-TN-DELEGATION-B06C74E3ED6B,administrative_parent,ADM4 row / research sector code 61611989; dated ADM3 parent 6161,,,verified
REL-09C119B30A1659ED,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1115,high,,ENT-TN-GOVERNORATE-DB8D5C457676,administrative_parent,January 2024 workbook row: governorate 11; municipality code 1115,,,verified
REL-09C7EF6BE6DD551D,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4111,high,,ENT-TN-GOVERNORATE-D28A09D558AD,administrative_parent,January 2024 workbook row: governorate 41; municipality code 4111,,,verified
REL-09CA19232B9650E6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-5BAD0A66CCEB,high,,ENT-TN-GOVERNORATE-DF747014232C,administrative_parent,ADM3 row / dated 264-delegation research code 5157,,,verified
REL-09D297F6D9B45B7B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2159665,high,,ENT-TN-DELEGATION-34E2240B6A54,administrative_parent,ADM4 row / research sector code 2159665; dated ADM3 parent 2159,,,verified
REL-09F3D25DD538577A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53531882,high,,ENT-TN-DELEGATION-9571A404E72D,administrative_parent,ADM4 row / research sector code 53531882; dated ADM3 parent 5353,,,verified
REL-09F81B8AE9665612,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1551328,high,,ENT-TN-DELEGATION-909BD4DC039A,administrative_parent,ADM4 row / research sector code 1551328; dated ADM3 parent 1551,,,verified
REL-0A0C91FBC1CC5B54,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34661343,high,,ENT-TN-DELEGATION-E83D07EB9C29,administrative_parent,ADM4 row / research sector code 34661343; dated ADM3 parent 3466,,,verified
REL-0A1C2A0C508C5B65,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-2224,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-0A43143796F7,boundary_intersects,"sector evidence rows: 2254712,2254713,2254714,2254716",,,source_verified
REL-0A31D798B5415513,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-2121,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-08DFD967FB8E,boundary_intersects,"sector evidence rows: 2152595,2152597,2152599",,,source_verified
REL-0A3B3C7E6BE55802,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5220,high,,ENT-TN-GOVERNORATE-902616FE3988,administrative_parent,January 2024 workbook row: governorate 52; municipality code 5220,,,verified
REL-0A4B43C6856B5F00,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3321,high,,ENT-TN-GOVERNORATE-E7D96FEF5043,administrative_parent,January 2024 workbook row: governorate 33; municipality code 3321,,,verified
REL-0A4B513D0CA255B2,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33531153,high,,ENT-TN-DELEGATION-1A266F9B008F,administrative_parent,ADM4 row / research sector code 33531153; dated ADM3 parent 3353,,,verified
REL-0A50A9AB83885F04,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51521689,high,,ENT-TN-DELEGATION-AFAE2BE79F31,administrative_parent,ADM4 row / research sector code 51521689; dated ADM3 parent 5152,,,verified
REL-0A8DA9CAA7DB5FE0,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2111,high,,ENT-TN-GOVERNORATE-EA2D44B4F25E,administrative_parent,January 2024 workbook row: governorate 21; municipality code 2111,,,verified
REL-0A93AAC3D9265802,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1755510,high,,ENT-TN-DELEGATION-148C846991C4,administrative_parent,ADM4 row / research sector code 1755510; dated ADM3 parent 1755,,,verified
REL-0A94CADCE1F75565,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-2414,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-27DFBC8894A9,boundary_intersects,"sector evidence rows: 2455890,2455891,2455892,2455893,2455894,2455895,2455896",,,source_verified
REL-0AA5F07BC8F75B63,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3119,high,,ENT-TN-GOVERNORATE-07DB5E6D265C,administrative_parent,January 2024 workbook row: governorate 31; municipality code 3119,,,verified
REL-0AAAA68C47CB5724,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53531886,high,,ENT-TN-DELEGATION-9571A404E72D,administrative_parent,ADM4 row / research sector code 53531886; dated ADM3 parent 5353,,,verified
REL-0ABA83CD50E859B2,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43541605,high,,ENT-TN-DELEGATION-AD509F0A9D79,administrative_parent,ADM4 row / research sector code 43541605; dated ADM3 parent 4354,,,verified
REL-0AC46D892DBA54A6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-8CCC58460F99,high,,ENT-TN-GOVERNORATE-EA30E853F598,administrative_parent,ADM3 row / dated 264-delegation research code 1556,,,verified
REL-0AE918E16EF15540,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5316,high,,ENT-TN-GOVERNORATE-DAC2A2592975,administrative_parent,January 2024 workbook row: governorate 53; municipality code 5316,,,verified
REL-0AEAA01736215DB2,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-6317,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-46FFC1059453,boundary_intersects,"sector evidence rows: 63562064,63562065",,,source_verified
REL-0B10D5E2E70758FA,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3112,high,,ENT-TN-GOVERNORATE-07DB5E6D265C,administrative_parent,January 2024 workbook row: governorate 31; municipality code 3112,,,verified
REL-0B1AB62BD1DC5421,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43551612,high,,ENT-TN-DELEGATION-6F8D6872B9E9,administrative_parent,ADM4 row / research sector code 43551612; dated ADM3 parent 4355,,,verified
REL-0B1FEEE98F2B5A03,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1654461,high,,ENT-TN-DELEGATION-43EBF7A156A6,administrative_parent,ADM4 row / research sector code 1654461; dated ADM3 parent 1654,,,verified
REL-0B24DC8DDB855FB0,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1526,high,,ENT-TN-GOVERNORATE-EA30E853F598,administrative_parent,January 2024 workbook row: governorate 15; municipality code 1526,,,verified
REL-0B267B48863C54ED,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2256733,high,,ENT-TN-DELEGATION-F12F59DBC46E,administrative_parent,ADM4 row / research sector code 2256733; dated ADM3 parent 2256,,,verified
REL-0B3D21AC81B4A30F,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-3FF1E6BB5656,high,Current legal catalogue relation only; no effective-control inference.,ENT-LY-COUNTRY,administrative_parent,municipalities catalogue entry position 129: تنيناي,,,source_verified
REL-0B3D3E7000425691,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1762562,high,,ENT-TN-DELEGATION-F7ED1EE6DC53,administrative_parent,ADM4 row / research sector code 1762562; dated ADM3 parent 1762,,,verified
REL-0B3E1CBC2D2B5932,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1563401,high,,ENT-TN-DELEGATION-C12FC68E8013,administrative_parent,ADM4 row / research sector code 1563401; dated ADM3 parent 1563,,,verified
REL-0B5362D3B6DC5755,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61571960,high,,ENT-TN-DELEGATION-55B6CFADA185,administrative_parent,ADM4 row / research sector code 61571960; dated ADM3 parent 6157,,,verified
REL-0B5E7F15187D5DF6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61591976,high,,ENT-TN-DELEGATION-17D9D56D8808,administrative_parent,ADM4 row / research sector code 61591976; dated ADM3 parent 6159,,,verified
REL-0B969042FF595A1B,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1714,high,,ENT-TN-GOVERNORATE-B1787F907937,administrative_parent,January 2024 workbook row: governorate 17; municipality code 1714,,,verified
REL-0B9DE64C2F645CC9,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-2118,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-34E2240B6A54,boundary_intersects,"sector evidence rows: 2159664,2159665,2159666,2159667,2159668,2159669,2159670,2159671,2159672,2159673,2159674,2159675,2159676,2159677",,,source_verified
REL-0BA538EDB33F5A1F,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-3317,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-706200A5C126,boundary_intersects,"sector evidence rows: 33561172,33561173,33561174,33561176,33561177,33561178",,,source_verified
REL-0BB9BC3E1CE75197,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1211,high,,ENT-TN-GOVERNORATE-78D6D85AF6A0,administrative_parent,January 2024 workbook row: governorate 12; municipality code 1211,,,verified
REL-0BED52FC518455AA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2452868,high,,ENT-TN-DELEGATION-37E43863E13C,administrative_parent,ADM4 row / research sector code 2452868; dated ADM3 parent 2452,,,verified
REL-0C03C3EE208B594F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52561816,high,,ENT-TN-DELEGATION-584902C8EEE0,administrative_parent,ADM4 row / research sector code 52561816; dated ADM3 parent 5256,,,verified
REL-0C0E7A9DA32E5046,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-1537,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-B95D26E1207F,boundary_intersects,"sector evidence rows: 1566419,1566420",,,source_verified
REL-0C5698C3E0EA5C9E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-762D553CB7DA,high,,ENT-TN-GOVERNORATE-36E4260B310C,administrative_parent,ADM3 row / dated 264-delegation research code 4253,,,verified
REL-0C586D61EFE85817,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43621682,high,,ENT-TN-DELEGATION-E45902371203,administrative_parent,ADM4 row / research sector code 43621682; dated ADM3 parent 4362,,,verified
REL-0C784E0F447452E9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-17D9D56D8808,high,,ENT-TN-GOVERNORATE-467CAA2B1928,administrative_parent,ADM3 row / dated 264-delegation research code 6159,,,verified
REL-0C7FA760361156D9,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-QADA-4112F5BB32B3,high,,ENT-JO-LIWA-C10C1AF7E34A,administrative_parent,"Regulation No. 46 of 2000, Article 9; Qada الظليل clause under Liwa قصبة الزرقاء",,,verified
REL-0C836C840EE45249,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2353794,high,,ENT-TN-DELEGATION-F153AA210A4D,administrative_parent,ADM4 row / research sector code 2353794; dated ADM3 parent 2353,,,verified
REL-0C98D24871CF57F6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52511760,high,,ENT-TN-DELEGATION-EE60D65B9935,administrative_parent,ADM4 row / research sector code 52511760; dated ADM3 parent 5251,,,verified
REL-0C992A64296D59F9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41541398,high,,ENT-TN-DELEGATION-A6D2E459547E,administrative_parent,ADM4 row / research sector code 41541398; dated ADM3 parent 4154,,,verified
REL-0CB4AEDB2B2A53D4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1355230,high,,ENT-TN-DELEGATION-19EB9068FDEB,administrative_parent,ADM4 row / research sector code 1355230; dated ADM3 parent 1355,,,verified
REL-0CD58948BABE505E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3426,high,,ENT-TN-GOVERNORATE-97D2B1489F90,administrative_parent,January 2024 workbook row: governorate 34; municipality code 3426,,,verified
REL-0CE7C0220B0253D9,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-2120,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-028DF902ABF9,boundary_intersects,"sector evidence rows: 2154616,2154619,2154623,2154624,2154625,2154626,2154627,2154628,2154629",,,source_verified
REL-0CF1911738A05D5F,2.0.0,current,SRC-UNESCO-WHC-TN-2026,ENT-TN-SITE-MEDINA-TUNIS,high,,ENT-TN-MUNICIPALITY-1111,located_in,World Heritage property 36,,,verified
REL-0D0305B8AD725CF1,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4225,high,,ENT-TN-GOVERNORATE-36E4260B310C,administrative_parent,January 2024 workbook row: governorate 42; municipality code 4225,,,verified
REL-0D0E6514C7975F06,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-C2548493A23C,high,,ENT-TN-GOVERNORATE-E7D96FEF5043,administrative_parent,ADM3 row / dated 264-delegation research code 3358,,,verified
REL-0D19E40D997D5B33,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-4112,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-70B00114B3C2,boundary_intersects,"sector evidence rows: 41531379,41531380,41531381,41531382",,,source_verified
REL-0D1B82BB08915339,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6114,high,,ENT-TN-GOVERNORATE-467CAA2B1928,administrative_parent,January 2024 workbook row: governorate 61; municipality code 6114,,,verified
REL-0D2FA9FD467A56D2,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-6315,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-44DC92075FFF,boundary_intersects,"sector evidence rows: 63532044,63532045,63532046,63532047",,,source_verified
REL-0D4BE44E44CB5A96,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31641041,high,,ENT-TN-DELEGATION-9ADFA1D292D9,administrative_parent,ADM4 row / research sector code 31641041; dated ADM3 parent 3164,,,verified
REL-0D4CA5A3BDEE55ED,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34611304,high,,ENT-TN-DELEGATION-0B9CE76F3AD6,administrative_parent,ADM4 row / research sector code 34611304; dated ADM3 parent 3461,,,verified
REL-0D6A5449F22D5D8F,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-QADA-3BB48D6DADB5,high,,ENT-JO-LIWA-FB904E87C37C,administrative_parent,"Regulation No. 46 of 2000, Article 12; Qada العريض clause under Liwa ذيبان",,,verified
REL-0D85F8A5D92350C3,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5115,high,,ENT-TN-GOVERNORATE-DF747014232C,administrative_parent,January 2024 workbook row: governorate 51; municipality code 5115,,,verified
REL-0D98024CC2BB5D6B,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2212,high,,ENT-TN-GOVERNORATE-7A4D0C3A889C,administrative_parent,January 2024 workbook row: governorate 22; municipality code 2212,,,verified
